row,values
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0034403669724770627
24,0.0034403669724770627
25,0.0073041637261820735
26,0.0073041637261820735
27,0.017592429232337486
28,0.017592429232337486
29,0.020000686113071434
30,0.028872454847225483
31,0.034435851695026005
32,0.04468572754123212
33,0.054180879008860656
34,0.060926568476262655
35,0.06871457805135174
36,0.07251112483337253
37,0.07464240440157871
38,0.07764191649895014
39,0.08096891145438545
40,0.083014671929045
41,0.08507186762156181
42,0.08647243676869058
43,0.089851707005759
44,0.09123128436010698
45,0.09475327700671737
46,0.09666949279907995
47,0.09914421007693178
48,0.10348434355315089
49,0.10598760531291111
50,0.10804616234088711
51,0.10925470150814187
52,0.11104036522996767
53,0.11286878577589586
54,0.11429269365813709
55,0.11675646579889698
56,0.12072432303510285
57,0.12261142803000599
58,0.12506395553987296
59,0.13032272907464038
60,0.1347881653118656
61,0.13626668452738788
62,0.13740235413018287
63,0.13787732407189593
64,0.1429800558909886
65,0.14403084350523188
66,0.14677456611516243
67,0.15130705084642393
68,0.15377240213631652
69,0.15656164780400256
70,0.1616007126863396
71,0.16420507266264148
72,0.16443230677749027
73,0.16702532410674614
74,0.16934193588436708
75,0.1715622903543393
76,0.1736664248934891
77,0.177640952673445
78,0.17865414020230533
79,0.18097059951035485
80,0.18467372600782386
81,0.18755451754004612
82,0.19337005821892778
83,0.19392091988982005
84,0.19587291157805026
85,0.19822648089071743
86,0.20013218328380514
87,0.2028510615216054
88,0.20496254727223487
89,0.20872818629399012
90,0.21099626101714894
91,0.21284381771671526
92,0.21557537376604108
93,0.21855676921112155
94,0.2200896247701621
95,0.22042633748263935
96,0.22263325829430022
97,0.22358738020025698
98,0.2258602658829286
99,0.2271542836926192
100,0.22966451821260142
101,0.23442712853522701
102,0.2374094533186476
103,0.23850747927332494
104,0.2418020129902593
105,0.24226343764415337
106,0.243309008620917
107,0.2443757221004836
108,0.24506101837064226
109,0.24672444428101006
110,0.24876955967713849
111,0.250149787749836
112,0.2525844835803014
113,0.25400383915676705
114,0.2543624058411493
115,0.25695144145866344
116,0.2609820889315892
117,0.2620972840490779
118,0.26367003490508567
119,0.2638462041600011
120,0.2663359083799232
121,0.26739085467951784
122,0.2688581564908563
123,0.27203831054320715
124,0.2727854068869068
125,0.2741943013782745
126,0.27601179416034427
127,0.2767355617705798
128,0.27952670786256684
129,0.2810205012619413
130,0.28208411084109625
131,0.28364652212277175
132,0.2860231252314085
133,0.287540189447295
134,0.28761150553351933
135,0.2889902562331161
136,0.2893654238385152
137,0.2901118498217395
138,0.29079118633195195
139,0.29216309301476584
140,0.2952745169515047
141,0.2965783768276123
142,0.30042102698524714
143,0.30090951498807
144,0.30502821309396233
145,0.3066837036965914
