-1.5158730158730158 0.2777777777777778
-0.48214285714285715 0.08333333333333333
-0.45833333333333337 0.0
-0.46875 0.0625
-1.5703703703703704 0.3666666666666667
-1.5416666666666667 0.29166666666666663
-0.5 0.09375
-4.041666666666666 2.958333333333333
-1.7507936507936508 0.49761904761904757
-2.938888888888889 1.4694444444444443
-1.2006802721088436 0.26190476190476186
-2.071428571428571 0.9690476190476192
-1.7466666666666666 0.48333333333333334
-1.6466666666666667 0.4633333333333333
-2.8583333333333334 1.0694444444444444
-3.708333333333333 2.833333333333333
-1.7666666666666666 0.5833333333333334
-1.8222222222222224 0.6666666666666666
-0.525 0.1
-5.0 4.875
-4.766666666666667 4.1
-4.395833333333334 4.041666666666666
-4.791666666666667 4.25
-1.5958333333333332 0.3875
-1.9952380952380953 0.7095238095238094
-3.58 2.0
-0.53125 0.125
