row,values
0,0.7078015012997634
1,0.6457393398305278
2,0.6057481671875459
3,0.5322993642355737
4,0.6525785943083021
5,0.6425601931633419
6,0.6842013026842306
7,0.6339145758487407
8,0.5067519545131486
9,0.7093397980742082
